id,name,pos_categ_ids,standard_price,barcode,default_code,list_price,PRECIO,PRECIO Oferta,description_ecommerce,is_favorite,is_published,LISTA RÍO,CONTEO,Ancho (cm),Fondo (cm),Alto (cm),Material Principal,WHSAL/Stock,WHSAL/Apartados,T1/San Pedro,T2/Satélite,T3/Crea,T4/Río,CONS/Liliana,CONS/Mario,CONS/Lalo,W24 SELLOUT,W25 SELLOUT,W26 SELLOUT,W27 SELLOUT,W28 SELLOUT,W29 SELLOUT,W30 SELLOUT,PEDIDOS JUNIO,Ubicaciones_App
__export__.product_template_79_8d6a2a2e,Mesa Lateral Oris,Mesas / Mesas Laterales,0,519890381776,MML00151TP0,"4,500.00","$4,500 ",,,TRUE,,,,60,48,55,Chapa de Tzalam,,,,,,,,,,,,,,,,,,
__export__.product_template_556_f31ea9be,Mesa Lateral Yakarta,,"1,647.00",988484654683,,"5,097.00","$5,097 ",,,TRUE,,,,50,50,60,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_49_08beec56,Mesa Margo 10P,Mesas / Mesas de Comedor,"8,600.00",491274323760,MMM00092CPG,"26,600.00","$26,600 ",,"<div data-oe-version=""1.1"">2.40m x 1.50m</div>",TRUE,,,,240,150,80,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_48_f0b2277d,Mesa Margo 8P,Mesas / Mesas de Comedor,"6,342.00",104940477473,MMM00092CPM,"19,600.00","$19,600 ",,,TRUE,,,,210,110,80,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_136_dab068b9,Mesa Margo 6P,Mesas / Mesas de Comedor,"5,286.00",525206833944,MMM00092CPC,"16,360.00","$16,360 ",,"<div data-oe-version=""1.1"">1.80m x 1.10m&nbsp;</div>",TRUE,,,,180,110,80,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_1097_01646d20,Mesa Meroni 4P,Mesas / Mesas de Comedor,0,681747287438,,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1056_a97e5d3e,Mesa de Centro Cinamon 70X70,Mesas / Mesas de Centro,2145,119692678846,,"6,340.00","$6,340 ",,70 x 70,TRUE,,,,70,70,39,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_1068_9aed96cb,Mesa de Centro Lady,Mesas / Mesas de Centro,0,918480202116,,"8,000.00","$8,000 ",,,TRUE,,,,100,100,42,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_135_7d4ebbdd,Mesa de Centro Maraya,Mesas / Mesas de Centro,0,565489828120,MMC00036PS0,"12,900.00","$12,900 ",,"<div data-oe-version=""1.1"">.96m diámetro</div>",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_163_2b9539b8,Mesa de Centro Nandi Ch,Mesas / Mesas de Centro,"1,885.50",645876792340,MMC00040CNC,"5,305.00","$5,305 ",,"<div data-oe-version=""1.1"">1.37m x .75m</div>",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_98_4a6ced75,Mesa de Centro Nandi Gde,Mesas / Mesas de Centro,"2,534.40",478216499959,MMC00041CNG,"7,131.00","$7,131 ",,"<div data-oe-version=""1.1"">1.70m x 1.10m</div>",TRUE,,,,170,105,50,Chapa de Nogal,,,,,,,,,,,,,,,,,,
__export__.product_template_57_21651584,Mesa de Centro Oris,Mesas / Mesas de Centro,0,308892838799,MMC00042CT0,"8,500.00","$8,500 ",,,TRUE,,,,120,95,37,Chapa de Tzalam,,,,,,,,,,,,,,,,,,
__export__.product_template_164_df33f657,Mesa de Centro Timanti,Mesas / Mesas de Centro,"3,190.00",605368304262,MMC00031CP0,"9,873.00","$9,873 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_166_18ba892b,Mesa de Centro Valencia Charolas,Mesas / Mesas de Centro,"5,250.00",241341791471,MMC00046CT0,"16,248.00","$16,248 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_557_800b0a01,Mesa de Centro Yakarta,Mesas / Mesas de Centro,0,468478464684,,"7,500.00","$7,500 ",,,TRUE,,,,110,60,47,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_861_d8134166,Palo de Brasil Ch,Natura / Plantas / Arbustos de Hoja Ancha,30,618482513058,PM0009,100,"$100 ",,Luz brillante indirecta (no sol directo). Mantener tierra ligeramente húmeda. No resiste frío.,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_862_dbbc6379,Palo de Brasil G,Natura / Plantas / Arbustos de Hoja Ancha,60,646076513061,PG0010,150,"$150 ",,Luz brillante indirecta (no sol directo). Mantener tierra ligeramente húmeda. No resiste frío.,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_209_0c07632b,Pedestal Bellas,Pedestales,0,654728403337,,"2,500.00","$2,500 ",,,TRUE,,,,34,32,90,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_210_1d9fe8a3,Pedestal Kapa,Pedestales,0,680634487609,,"2,500.00","$2,500 ",,,TRUE,,,,34,32,90,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_564_eddfa7da,Pedestal Nahuatzen Chico,Pedestales,0,123649846549,,1800,"$1,800 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_562_305e09ce,Pedestal Nahuatzen Grande,Pedestales,0,215998498498,,3800,"$3,800 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_563_bd698bbd,Pedestal Nahuatzen Mediano,Pedestales,0,984659865445,,2800,"$2,800 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_870_891b7f24,Planta Cebra,Natura / Plantas / Suculentas,10,673739805557,PC0018,20,"$20 ",,"Luz brillante indirecta (no sol directo). Riego moderado, dejar secar tierra. No resiste heladas.",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_864_d731c107,"Planta de la Tortuga, Pink Lady",Natura / Plantas / Suculentas,60,609737384398,PG0012,120,"$120 ",,Luz brillante indirecta (para color rosa). Mantener tierra húmeda. No resiste el frío.,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_555_575aa424,Recibidor Fernando,Credenza,0,975632123120,,14000,"$14,000 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_609_70f526f4,Recámara Cartagena,Recámaras,0,472017471239,,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1059_276bb401,Recámara Ecos Mita Tabaco,Recámaras,0,722337527703,,"33,500.00","$33,500 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1093_d7a1475d,Recámara Kiu,Recámaras,0,817368173692,,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_62_d7435ca0,Recámara Oris Queen,Recámaras,"11,180.00",965933346681,MRE00096CT0,"34,601.00","$34,601 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_286_5408e2cf,Recámara Tulum,Recámaras,0,975522460616,,"37,000.00","$37,000 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_60_5315812c,Recámara Vera King,Recámaras,"28,000.00",314580807367,MRE00099CPK,"72,214.00","$72,214 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_61_70a96a95,Recámara Vera Queen,Recámaras,"22,575.00",377434099948,MRE00099CPQ,"58,222.00","$58,222 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1092_c7a7c082,Sala Atila Azul,,0,791371937829,,"95,018.00","$95,018 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_649_a261b102,Sala Atila Negro,,"35,000.00",894656513516,,"95,018.00","$95,018 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_119_418daf6f,Sala Atria Taupe,Salas,"9,000.00",776424962061,MSA00057BT0,"25,322.00","$25,322 ",,2.20m x 0.90m; 1.00m x 0.90m,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_117_88678485,Sala Bedford Ivory,Salas,"12,000.00",794007631974,MSA00058VI0,"39,509.00","$39,509 ",,2m x 1m; 1.50m x 1m,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_225_0ce6e5ca,Sala Daniela,Salas,"10,184.00",245830535705,MSA00060DA0,"28,653.00","$28,653 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_650_08187ad6,Sala Danna Edimburgo Coffe,Salas,"8,900.00",489273108373,,"27,544.00","$27,544 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_628_45232324,Sala Domenica,Salas,"17,460.00",454984651389,,"49,124.00","$49,124 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_122_db7e3cbf,Sala Dora Zinc,Salas,"23,037.00",830999032641,MSA00061EZ0,"59,414.00","$59,414 ",,2.25m x 0.9m; 2.17m x0.9m,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_262_5a2c545f,Sala Fabiana,Salas,"9,330.00",368191276911,,"26,250.00","$26,250 ",,2.27m x 0.90m; 1.50m x 0.90m,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_648_877834e8,Sala Jalisco New York,Salas,"6,697.00",298746456546,,"20,726.00","$20,726 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_104_23b52263,Sala Nathaly Charcoal,Salas,"9,000.00",523355619317,MSA00065EC0,"27,854.00","$27,854 ",,2.20m x 0.90m; 1.60m x 0.90m,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_107_a4dccced,Sala Nevada Marmol,Salas,"17,600.00",658989119024,MSA00066PM0,"49,518.00","$54,470 ","$41,500 ",2.22m x 1.20m; 1.80m x 1.20m,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_108_e9a90948,Sala Nevada Steel,Salas,0,155605132974,MSA00066PS0,"45,050.00","$54,470 ","$41,500 ",2.22m x 1.20m; 1.80m x 1.20m,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_103_a878440b,Sala Orion Coffe,Salas,"10,000.00",685283010869,MSA00068EC0,"30,949.00","$30,949 ",,2.05m x 0.87m; 1.50m x 0.87m,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_127_d1119768,Sala Qatar Mushroom,Salas,"13,550.00",236310930055,MSA00069IM0,"41,936.00","$41,936 ",,2.28m x 0.97m; 1.93m x 0.97m,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_230_5535b4b5,Sala Selene,Salas,"11,490.00",226057065528,MSA00071LF0,"35,560.00","$35,560 ",,2.50m x 0.96m; 1.70m x 0.96m,TRUE,,,,#N/A,#N/A,#N/A,,5,,,,,,,,,,,,,,,,,PRINCIPAL-PB-1.2:5
__export__.product_template_654_bdfc3bb4,Sala Serena,Salas,0,561847009194,,0,"$0 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_133_32770798,Sala Siberia Fancy Metal,Salas,"24,099.00",462880835334,MSA00072FM0,"62,153.00","$62,153 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_197_f74aa36f,Sala Siberia Fancy Tusk,Salas,0,503913721622,MSA00072FT0,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_634_42ccca18,Sala Sky 3-2-1,Salas,"17,227.00",454984651388,,"48,469.00","$48,469 ",,2.20m x 0.97m; 1.75m x 0.97m,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_853_fe775878,Sedum Estrella Ch,Natura / Plantas / Suculentas,10,886424076414,PC0001,20,"$20 ",,Sol / Sombra parcial. Riego semanal (tierra seca). Perenne. Resistente al frío/calor.,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_857_691776c0,Sedum Estrella G,Natura / Plantas / Suculentas,60,778904350616,PG0005,120,"$120 ",,Sol / Sombra parcial. Riego semanal (tierra seca). Perenne. Resistente al frío/calor.,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_881_afb56bec,Siempreviva Arachnoideum,Natura / Plantas / Suculentas,10,481736197397,PC0025,20,"$20 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_858_1af31624,Siempreviva Calcareum Ch,Natura / Plantas / Suculentas,10,619553004443,PC0006,20,"$20 ",,Pleno sol para mejor color. Riego escaso (muy tolerante a sequía). Muy resistente a heladas.,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_859_83a63461,Siempreviva Calcareum M,Natura / Plantas / Suculentas,30,409995460905,PM0007,60,"$60 ",,Pleno sol para mejor color. Riego escaso (muy tolerante a sequía). Muy resistente a heladas.,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_880_b2786b0f,Siempreviva Tectorum Ch,Natura / Plantas / Suculentas,10,817373826368,PC0026,20,"$20 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_64_c957ed51,Silla Anam,Sillas,"1,016.00",688433800015,,"2,859.00","$2,859 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_244_7d495593,Silla Balam,Sillas,"1,498.00",277827191702,,"4,215.00","$4,215 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1104_5a262f18,Silla Bulova Oslo Silver,Sillas,0,,,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_7_3145d992,Silla Edahi,Sillas,954,460735431589,,"2,684.00","$2,684 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_67_8e07ff54,Silla Hassen,Sillas,0,596950648247,,"3,800.00","$3,800 ",,,TRUE,,,,52,55,88,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_559_9dd121aa,Silla Irepan Balam 1,Sillas,0,321984984561,,"4,900.00","$4,900 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_540_9e9dce78,Silla Irepan Balam 2,Sillas,0,117499137268,,"4,900.00","$4,900 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_236_982484d1,Silla Kali Negro,Sillas,0,344615402061,,"4,500.00","$4,500 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_248_31193013,Silla Kali Nogal,Sillas,"1,845.00",429066380050,,"4,500.00","$4,500 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1101_ea6bc392,Silla Keri Oslo Charcoal,Sillas,0,817371937728,,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_71_d5b6ed6e,Sillón Ameli Cosmo Otter,Sillón,"3,150.00",657186973264,,"8,863.00","$8,863 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_363_b1038b53,Sillón Luna,Sillón,"3,920.00",298236983531,,"10,110.00","$10,110 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_69_03eaacc4,Sillón Tikal,Sillón,"3,975.00",508142454261,,"9,600.00","$9,600 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_102_ca763cba,Sofá Antelmo Zinc,Sofás,"10,197.00",981180201579,MSF00079EZ0,"30,345.00","$30,345 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_281_6033fcf9,Sofá Cama King Latte,Salas / Sofá Cama,0,896432476234,MSC00083PL0,"30,640.00","$30,640 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_105_7d8e8d90,Sofá Cama King Marmol,Salas / Sofá Cama,"9,900.00",313752872282,MSC00083PM0,"30,639.00","$30,640 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_106_48cb72cc,Sofá Cama King Steel,Salas / Sofá Cama,0,462888910912,MSC00083PS0,"30,640.00","$30,640 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_602_8726c1d0,Sofá Cama Logan,Salas / Sofá Cama,0,749174928389,,21000,"$21,000 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_116_70239962,Sofá Cama Love Bello Black,Salas / Sofá Cama,0,407240717473,MSC00084GB0,"22,000.00","$22,000 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_100_52171798,Sofá Cama Queen Marmol,Salas / Sofá Cama,"9,200.00",310066206755,MSC00085PM0,"24,000.00","$24,000 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_94_12d102bd,Sofá Cama Queen Steel,Salas / Sofá Cama,0,310066206756,MSC00085PS0,"24,000.00","$24,000 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_601_abd3480f,Sofá Cama Río Gospel Sand,Salas / Sofá Cama,0,479284728839,,24800,"$24,800 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_101_c5b59e61,Sofá Cama Simone Fancy Tusk,Salas / Sofá Cama,"8,744.00",480845139587,MSC00086FT0,"24,601.00","$24,601 ",,,TRUE,,,,82,100,92,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_647_cb5ee003,Sofá Cana Urbanista Queen,,"8,980.00",234273485636,,"27,792.00","$27,792 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_282_8fc4a644,Sofá Grecia Negro,Sofás,"8,118.00",496532164865,,"25,124.00","$25,124 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_131_0d6665c1,Sofá Paloma Charcoal,Sofás,"12,610.00",865039360573,MSF00080VC0,"32,522.00","$32,522 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_132_a0f14dcb,Sofá Paloma Negro,Sofás,0,238103384584,MSF00080VN0,"28,000.00","$28,000 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_130_ff911319,Sofá Paloma Taupé,Sofás,0,688117447354,MSF00080VT0,"28,000.00","$28,000 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_124_2530e869,Sofá Reclinable Francia,Sofás,0,703929697056,MSF00081BD0,"28,000.00","$28,000 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_588_d25b2d47,Tocador Recámara Vera,Bufeteros,0,123278132674,,12000,"$12,000 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1077_555e8ef3,Vitrina Nahuatzen,Vitrinas,0,918480202125,,"13,900.00","$13,900 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_860_55ed3823,Árbol de la Abundancia,Natura / Plantas / Suculentas,50,721550440022,PM0008,100,"$100 ",,"Sol / Sombra parcial. Riego moderado, tolerante a sequía. No resiste heladas.",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_726_205469ab,Cuadro Cena Latín,,0,,,"18,000.00","$18,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_724_bc786b6f,Cuadro Jesus Misterio,,0,,,"18,000.00","$18,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_725_e47c2db4,Cuadro Rostro Cristo,,0,,,"18,000.00","$18,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_513_45acbd81,00001,,0,565893947241,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_519_8627d82c,00001,,0,698378353354,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_640_c8fdc1f7,845149864547,,0,,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_486_8df064fe,Alas Raíces 010325,Pedestales,0,619651010325,MUPE25967PU103251,"18,000.00","$18,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
pos_sale.default_downpayment_product_product_template,Anticipo (PdV),,0,644658327753,,0,"$0 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1153_3bd8f2f3,Armario Bonsai,Armarios,0,972348332495,,"18,500.00","$18,500 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_618_b0984ffa,Artesanía Parota y Herrería,,0,,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_639_3eda934f,Asiento Banco Tikal,Bancos,0,821734617402,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_576_488ba792,Asiento Tapizado Silla en R,,0,,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_572_60bdb9f7,Banca Irepan,Bancas,0,243546876486,,4800,"$4,800 ",,,FALSE,:),,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_269_79a86e3d,Banca Tena,,0,209718399555,,1,"$1 ",,,FALSE,FALSE,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_584_a3d1618a,Banco Hexagonal Acapulco,Bancos,0,832703292929,,1200,"$1,200 ",,,FALSE,,"$1,100 ",4,61,60,113,,,,,,,,,,,,,,,,,,,
__export__.product_template_185_6b1f7a30,Banco Cotton Secret,Bancos,"1,530.00",397224012358,SBN00104CT0,"4,305.00","$4,305 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_626_7762ac6f,Banco Escalera Industrial,Bancos,0,253546538643,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_201_cd375aae,Banco Irepan Checo,Bancos,0,,,"3,900.00","$3,900 ",,,FALSE,,,,46,51,101,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_362_8bb7a8f6,Banco Mezquite Circular,Bancos,0,985425168954,,"3,800.00","$3,800 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_361_7eca77c7,Banco Mezquite U,Bancos,0,1834071386,,"3,800.00","$3,800 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_199_58532409,Banco Nahuatzen,Bancos,0,231558079770,SBN00107NH0,"3,200.00","$3,200 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1143_1fac0035,Banco Silla de Caballo,Bancos,"2,750.00",972348332485,,"5,500.00","$5,500 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_68_ad583c91,Banco Tikal,Bancos,0,,,"3,900.00","$3,900 ",,,FALSE,,"$3,400 ",1,48,54,101,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_495_61916ca8,Barra Huamuchil 010325,Cantinas,0,816416010325,MUCA25673PU103251,"56,000.00","$56,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_439_ce616c7f,Barra Marmol Raíz Madroño 010325,Cantinas,0,171290010325,MUCA25225PU103251,"88,900.00","$88,900 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_480_6b6200f7,Barra Parota 010325,Cantinas,0,872921010325,MUCA25934PU103251,"20,900.00","$20,900 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_344_f82fab3b,Barra Parota 0103251,Cantinas,0,5271032574,MCA0103251,0,"$0 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_660_3ba9e048,Barra Raíz Guamúchil,Cantinas / Barras,0,728368273972,,"32,000.00","$32,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_493_f1028184,Barra Rústica Ford 010325,Cantinas,0,220593010325,MUCA25942PU103251,"25,900.00","$25,900 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_583_0673469f,Base Comedor Vizent,Mesas,0,123748682718,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_553_7fa356a5,Base Comedor Vizent Circular Lambrín,,0,,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_259_03793df3,Base Mesa Irepan Lady Ch,Mesas,0,513557461394,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_552_c0396761,Base Mesa Sofía,,0,,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_600_a40e8a10,Base Mesa de Centron Lady Mini,,0,,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
